feature loss: 18.95003318786621, feature weight: 0.01
output loss: 0.13455022871494293, output weight: 1.0
task loss: 0.3428707718849182, task weight: 1.0
feature loss: 19.17901611328125, feature weight: 0.01
output loss: 0.1322876214981079, output weight: 1.0
task loss: 0.21846605837345123, task weight: 1.0
feature loss: 19.268600463867188, feature weight: 0.01
output loss: 0.1338924616575241, output weight: 1.0
task loss: 0.1964581161737442, task weight: 1.0
feature loss: 19.11595916748047, feature weight: 0.01
output loss: 0.11462761461734772, output weight: 1.0
task loss: 0.36963915824890137, task weight: 1.0
feature loss: 19.12189292907715, feature weight: 0.01
output loss: 0.14935846626758575, output weight: 1.0
task loss: 0.2613070607185364, task weight: 1.0
feature loss: 19.085952758789062, feature weight: 0.01
output loss: 0.14031746983528137, output weight: 1.0
task loss: 0.37979254126548767, task weight: 1.0
feature loss: 18.750864028930664, feature weight: 0.01
output loss: 0.13154685497283936, output weight: 1.0
task loss: 0.2472895085811615, task weight: 1.0
feature loss: 18.88957977294922, feature weight: 0.01
output loss: 0.13599878549575806, output weight: 1.0
task loss: 0.19475580751895905, task weight: 1.0
feature loss: 18.7470760345459, feature weight: 0.01
output loss: 0.13907399773597717, output weight: 1.0
task loss: 0.22324396669864655, task weight: 1.0
	iters: 200, epoch: 5 | loss: 0.5497887
feature loss: 18.894681930541992, feature weight: 0.01
output loss: 0.13943681120872498, output weight: 1.0
task loss: 0.2021266520023346, task weight: 1.0
feature loss: 18.825502395629883, feature weight: 0.01
output loss: 0.14326760172843933, output weight: 1.0
task loss: 0.24805787205696106, task weight: 1.0
feature loss: 18.834136962890625, feature weight: 0.01
output loss: 0.12464617937803268, output weight: 1.0
task loss: 0.21782340109348297, task weight: 1.0
feature loss: 18.89512825012207, feature weight: 0.01
output loss: 0.13028641045093536, output weight: 1.0
task loss: 0.23274792730808258, task weight: 1.0
feature loss: 18.89552879333496, feature weight: 0.01
output loss: 0.1356687694787979, output weight: 1.0
task loss: 0.27376434206962585, task weight: 1.0
feature loss: 18.915700912475586, feature weight: 0.01
output loss: 0.12723548710346222, output weight: 1.0
task loss: 0.23933489620685577, task weight: 1.0
feature loss: 18.744365692138672, feature weight: 0.01
output loss: 0.11998359858989716, output weight: 1.0
task loss: 0.29324498772621155, task weight: 1.0
feature loss: 18.99639892578125, feature weight: 0.01
output loss: 0.12072236090898514, output weight: 1.0
task loss: 0.318491667509079, task weight: 1.0
feature loss: 19.0977840423584, feature weight: 0.01
output loss: 0.13043275475502014, output weight: 1.0
task loss: 0.3106847405433655, task weight: 1.0
feature loss: 19.09812355041504, feature weight: 0.01
output loss: 0.12378177791833878, output weight: 1.0
task loss: 0.1980651468038559, task weight: 1.0
feature loss: 18.825477600097656, feature weight: 0.01
output loss: 0.158491313457489, output weight: 1.0
task loss: 0.24573329091072083, task weight: 1.0
feature loss: 19.02665901184082, feature weight: 0.01
output loss: 0.12064062803983688, output weight: 1.0
task loss: 0.39383625984191895, task weight: 1.0
feature loss: 18.855106353759766, feature weight: 0.01
output loss: 0.1151876449584961, output weight: 1.0
task loss: 0.3490116000175476, task weight: 1.0
feature loss: 19.030488967895508, feature weight: 0.01
output loss: 0.1320742964744568, output weight: 1.0
task loss: 0.22059603035449982, task weight: 1.0
feature loss: 19.208812713623047, feature weight: 0.01
output loss: 0.13312435150146484, output weight: 1.0
task loss: 0.28333452343940735, task weight: 1.0
feature loss: 18.968046188354492, feature weight: 0.01
output loss: 0.1311650574207306, output weight: 1.0
task loss: 0.30916842818260193, task weight: 1.0
feature loss: 18.818614959716797, feature weight: 0.01
output loss: 0.1333957016468048, output weight: 1.0
task loss: 0.25765350461006165, task weight: 1.0
feature loss: 18.98436164855957, feature weight: 0.01
output loss: 0.12363603711128235, output weight: 1.0
task loss: 0.268708199262619, task weight: 1.0
feature loss: 19.049007415771484, feature weight: 0.01
output loss: 0.1254679262638092, output weight: 1.0
task loss: 0.30792564153671265, task weight: 1.0
feature loss: 19.000036239624023, feature weight: 0.01
output loss: 0.15208619832992554, output weight: 1.0
task loss: 0.29710420966148376, task weight: 1.0
feature loss: 19.23888397216797, feature weight: 0.01
output loss: 0.12927602231502533, output weight: 1.0
task loss: 0.20698751509189606, task weight: 1.0
feature loss: 18.938709259033203, feature weight: 0.01
output loss: 0.11975307762622833, output weight: 1.0
task loss: 0.3850533962249756, task weight: 1.0
feature loss: 18.993648529052734, feature weight: 0.01
output loss: 0.13586768507957458, output weight: 1.0
task loss: 0.28863516449928284, task weight: 1.0
feature loss: 18.776546478271484, feature weight: 0.01
output loss: 0.13606879115104675, output weight: 1.0
task loss: 0.24718473851680756, task weight: 1.0
feature loss: 18.758615493774414, feature weight: 0.01
output loss: 0.12601208686828613, output weight: 1.0
task loss: 0.20386140048503876, task weight: 1.0
feature loss: 18.880878448486328, feature weight: 0.01
output loss: 0.1246136724948883, output weight: 1.0
task loss: 0.3756980895996094, task weight: 1.0
feature loss: 18.67422866821289, feature weight: 0.01
output loss: 0.1183994859457016, output weight: 1.0
task loss: 0.49584123492240906, task weight: 1.0
feature loss: 18.651695251464844, feature weight: 0.01
output loss: 0.1465919017791748, output weight: 1.0
task loss: 0.3316996693611145, task weight: 1.0
feature loss: 18.835739135742188, feature weight: 0.01
output loss: 0.12059997022151947, output weight: 1.0
task loss: 0.40653690695762634, task weight: 1.0
feature loss: 18.827219009399414, feature weight: 0.01
output loss: 0.1294388622045517, output weight: 1.0
task loss: 0.29399576783180237, task weight: 1.0
feature loss: 18.810392379760742, feature weight: 0.01
output loss: 0.11913949996232986, output weight: 1.0
task loss: 0.28584417700767517, task weight: 1.0
feature loss: 15.72461986541748, feature weight: 0.01
output loss: 0.12281869351863861, output weight: 1.0
task loss: 0.3393190801143646, task weight: 1.0
Validation loss decreased (-0.746499 --> -0.764636).  Saving model ...
feature loss: 19.183467864990234, feature weight: 0.01
output loss: 0.1434633880853653, output weight: 1.0
task loss: 0.21448776125907898, task weight: 1.0
feature loss: 19.078187942504883, feature weight: 0.01
output loss: 0.13476422429084778, output weight: 1.0
task loss: 0.38052019476890564, task weight: 1.0
feature loss: 19.22221565246582, feature weight: 0.01
output loss: 0.1366506814956665, output weight: 1.0
task loss: 0.28523316979408264, task weight: 1.0
feature loss: 19.04475212097168, feature weight: 0.01
output loss: 0.13370966911315918, output weight: 1.0
task loss: 0.2738068699836731, task weight: 1.0
feature loss: 19.135637283325195, feature weight: 0.01
output loss: 0.13470818102359772, output weight: 1.0
task loss: 0.260885626077652, task weight: 1.0
feature loss: 19.031158447265625, feature weight: 0.01
output loss: 0.12810608744621277, output weight: 1.0
task loss: 0.44392988085746765, task weight: 1.0
feature loss: 18.985111236572266, feature weight: 0.01
output loss: 0.12446712702512741, output weight: 1.0
task loss: 0.30233487486839294, task weight: 1.0
feature loss: 18.73971939086914, feature weight: 0.01
output loss: 0.11599896848201752, output weight: 1.0
task loss: 0.24999597668647766, task weight: 1.0
feature loss: 18.729063034057617, feature weight: 0.01
output loss: 0.15014249086380005, output weight: 1.0
task loss: 0.2425968050956726, task weight: 1.0
feature loss: 18.933204650878906, feature weight: 0.01
output loss: 0.13682998716831207, output weight: 1.0
task loss: 0.2576477825641632, task weight: 1.0
feature loss: 18.796741485595703, feature weight: 0.01
output loss: 0.12198071926832199, output weight: 1.0
task loss: 0.22356075048446655, task weight: 1.0
feature loss: 18.541595458984375, feature weight: 0.01
output loss: 0.14184173941612244, output weight: 1.0
task loss: 0.24696356058120728, task weight: 1.0
feature loss: 18.61746597290039, feature weight: 0.01
output loss: 0.1288817971944809, output weight: 1.0
task loss: 0.4644562304019928, task weight: 1.0
feature loss: 18.72589111328125, feature weight: 0.01
output loss: 0.14490291476249695, output weight: 1.0
task loss: 0.2649613320827484, task weight: 1.0
feature loss: 18.64511489868164, feature weight: 0.01
output loss: 0.11787516623735428, output weight: 1.0
task loss: 0.19340811669826508, task weight: 1.0
feature loss: 18.602304458618164, feature weight: 0.01
output loss: 0.12682253122329712, output weight: 1.0
task loss: 0.3034898042678833, task weight: 1.0
feature loss: 18.702272415161133, feature weight: 0.01
output loss: 0.12323782593011856, output weight: 1.0
task loss: 0.2787945866584778, task weight: 1.0
feature loss: 19.057016372680664, feature weight: 0.01
output loss: 0.1265847235918045, output weight: 1.0
task loss: 0.3246597647666931, task weight: 1.0
feature loss: 19.508655548095703, feature weight: 0.01
output loss: 0.12416761368513107, output weight: 1.0
task loss: 0.14336445927619934, task weight: 1.0
feature loss: 19.1663818359375, feature weight: 0.01
output loss: 0.12225667387247086, output weight: 1.0
task loss: 0.19164390861988068, task weight: 1.0
feature loss: 18.827733993530273, feature weight: 0.01
output loss: 0.15252575278282166, output weight: 1.0
task loss: 0.4208711087703705, task weight: 1.0
feature loss: 19.18551254272461, feature weight: 0.01
output loss: 0.15143802762031555, output weight: 1.0
task loss: 0.40662044286727905, task weight: 1.0
feature loss: 18.995946884155273, feature weight: 0.01
output loss: 0.11196745932102203, output weight: 1.0
task loss: 0.29741355776786804, task weight: 1.0
feature loss: 18.919815063476562, feature weight: 0.01
output loss: 0.13428664207458496, output weight: 1.0
task loss: 0.18039150536060333, task weight: 1.0
feature loss: 18.87115478515625, feature weight: 0.01
output loss: 0.142158642411232, output weight: 1.0
task loss: 0.20782724022865295, task weight: 1.0
feature loss: 19.070707321166992, feature weight: 0.01
output loss: 0.12895390391349792, output weight: 1.0
task loss: 0.30271145701408386, task weight: 1.0
feature loss: 18.775054931640625, feature weight: 0.01
output loss: 0.1297195553779602, output weight: 1.0
task loss: 0.3159230053424835, task weight: 1.0
feature loss: 18.930034637451172, feature weight: 0.01
output loss: 0.1351304054260254, output weight: 1.0
task loss: 0.3028855323791504, task weight: 1.0
feature loss: 18.916271209716797, feature weight: 0.01
output loss: 0.12811565399169922, output weight: 1.0
task loss: 0.21842068433761597, task weight: 1.0
feature loss: 19.17603302001953, feature weight: 0.01
output loss: 0.11358492076396942, output weight: 1.0
task loss: 0.2327129989862442, task weight: 1.0
feature loss: 19.30504608154297, feature weight: 0.01
output loss: 0.16372208297252655, output weight: 1.0
task loss: 0.41116252541542053, task weight: 1.0
feature loss: 18.907148361206055, feature weight: 0.01
output loss: 0.14926351606845856, output weight: 1.0
task loss: 0.29352059960365295, task weight: 1.0
feature loss: 18.795772552490234, feature weight: 0.01
output loss: 0.1131824254989624, output weight: 1.0
task loss: 0.3981170654296875, task weight: 1.0
feature loss: 19.158519744873047, feature weight: 0.01
output loss: 0.12936338782310486, output weight: 1.0
task loss: 0.31387415528297424, task weight: 1.0
feature loss: 18.9685001373291, feature weight: 0.01
output loss: 0.12776775658130646, output weight: 1.0
task loss: 0.30943670868873596, task weight: 1.0
feature loss: 18.90671730041504, feature weight: 0.01
output loss: 0.12334726005792618, output weight: 1.0
task loss: 0.32399803400039673, task weight: 1.0
feature loss: 18.617948532104492, feature weight: 0.01
output loss: 0.12956354022026062, output weight: 1.0
task loss: 0.26528117060661316, task weight: 1.0
feature loss: 19.055686950683594, feature weight: 0.01
output loss: 0.13840332627296448, output weight: 1.0
task loss: 0.31751465797424316, task weight: 1.0
feature loss: 18.96522331237793, feature weight: 0.01
output loss: 0.12077274918556213, output weight: 1.0
task loss: 0.32148441672325134, task weight: 1.0
feature loss: 19.105085372924805, feature weight: 0.01
output loss: 0.1313287615776062, output weight: 1.0
task loss: 0.26253336668014526, task weight: 1.0
feature loss: 18.89057731628418, feature weight: 0.01
output loss: 0.11260080337524414, output weight: 1.0
task loss: 0.30699190497398376, task weight: 1.0
feature loss: 19.029743194580078, feature weight: 0.01
output loss: 0.13813114166259766, output weight: 1.0
task loss: 0.1472487598657608, task weight: 1.0
feature loss: 18.895530700683594, feature weight: 0.01
output loss: 0.11647118628025055, output weight: 1.0
task loss: 0.4098615348339081, task weight: 1.0
feature loss: 18.961929321289062, feature weight: 0.01
output loss: 0.11209117621183395, output weight: 1.0
task loss: 0.25274351239204407, task weight: 1.0
feature loss: 18.908702850341797, feature weight: 0.01
output loss: 0.11670738458633423, output weight: 1.0
task loss: 0.34191250801086426, task weight: 1.0
feature loss: 18.92215919494629, feature weight: 0.01
output loss: 0.11716338247060776, output weight: 1.0
task loss: 0.27210527658462524, task weight: 1.0
feature loss: 18.62742042541504, feature weight: 0.01
output loss: 0.1295119971036911, output weight: 1.0
task loss: 0.2983585298061371, task weight: 1.0
feature loss: 18.647367477416992, feature weight: 0.01
output loss: 0.13611331582069397, output weight: 1.0
task loss: 0.3213549852371216, task weight: 1.0
feature loss: 18.676559448242188, feature weight: 0.01
output loss: 0.11847583949565887, output weight: 1.0
task loss: 0.20620842278003693, task weight: 1.0
feature loss: 18.781597137451172, feature weight: 0.01
output loss: 0.12214905768632889, output weight: 1.0
task loss: 0.20955128967761993, task weight: 1.0
feature loss: 18.905641555786133, feature weight: 0.01
output loss: 0.11097142100334167, output weight: 1.0
task loss: 0.25493139028549194, task weight: 1.0
feature loss: 18.918594360351562, feature weight: 0.01
output loss: 0.12548227608203888, output weight: 1.0
task loss: 0.3199666142463684, task weight: 1.0
feature loss: 18.70318031311035, feature weight: 0.01
output loss: 0.13716670870780945, output weight: 1.0
task loss: 0.33124154806137085, task weight: 1.0
feature loss: 18.826435089111328, feature weight: 0.01
output loss: 0.1285364031791687, output weight: 1.0
task loss: 0.24554771184921265, task weight: 1.0
feature loss: 18.803958892822266, feature weight: 0.01
output loss: 0.1221567690372467, output weight: 1.0
task loss: 0.223410502076149, task weight: 1.0
feature loss: 19.29855728149414, feature weight: 0.01
output loss: 0.12825383245944977, output weight: 1.0
task loss: 0.1806778609752655, task weight: 1.0
feature loss: 18.79324722290039, feature weight: 0.01
output loss: 0.12472023069858551, output weight: 1.0
task loss: 0.3979960083961487, task weight: 1.0
feature loss: 18.605281829833984, feature weight: 0.01
output loss: 0.12188880145549774, output weight: 1.0
task loss: 0.3213363587856293, task weight: 1.0
feature loss: 18.638511657714844, feature weight: 0.01
output loss: 0.11722167581319809, output weight: 1.0
task loss: 0.4162727892398834, task weight: 1.0
feature loss: 18.905662536621094, feature weight: 0.01
output loss: 0.1252870261669159, output weight: 1.0
task loss: 0.3732825815677643, task weight: 1.0
feature loss: 18.89158058166504, feature weight: 0.01
output loss: 0.11394859105348587, output weight: 1.0
task loss: 0.21806015074253082, task weight: 1.0
feature loss: 18.598529815673828, feature weight: 0.01
output loss: 0.12168572843074799, output weight: 1.0
task loss: 0.29443421959877014, task weight: 1.0
feature loss: 18.72182846069336, feature weight: 0.01
output loss: 0.11667509377002716, output weight: 1.0
task loss: 0.36791494488716125, task weight: 1.0
feature loss: 18.802194595336914, feature weight: 0.01
output loss: 0.11863131821155548, output weight: 1.0
task loss: 0.27430400252342224, task weight: 1.0
feature loss: 18.582387924194336, feature weight: 0.01
output loss: 0.1283366084098816, output weight: 1.0
task loss: 0.21503238379955292, task weight: 1.0
feature loss: 18.897315979003906, feature weight: 0.01
output loss: 0.14470729231834412, output weight: 1.0
task loss: 0.16826468706130981, task weight: 1.0
feature loss: 18.75233268737793, feature weight: 0.01
output loss: 0.12448149919509888, output weight: 1.0
task loss: 0.22574977576732635, task weight: 1.0
feature loss: 18.77129554748535, feature weight: 0.01
output loss: 0.11108969151973724, output weight: 1.0
task loss: 0.4455277621746063, task weight: 1.0
feature loss: 19.26306915283203, feature weight: 0.01
output loss: 0.12987631559371948, output weight: 1.0
task loss: 0.23926205933094025, task weight: 1.0
feature loss: 19.489099502563477, feature weight: 0.01
output loss: 0.1092759296298027, output weight: 1.0
task loss: 0.3181661069393158, task weight: 1.0
feature loss: 19.060338973999023, feature weight: 0.01
output loss: 0.1256454885005951, output weight: 1.0
task loss: 0.18493129312992096, task weight: 1.0
feature loss: 19.0600643157959, feature weight: 0.01
output loss: 0.1250716894865036, output weight: 1.0
task loss: 0.3532603085041046, task weight: 1.0
feature loss: 18.935897827148438, feature weight: 0.01
output loss: 0.12055864930152893, output weight: 1.0
task loss: 0.29934853315353394, task weight: 1.0
feature loss: 18.56870460510254, feature weight: 0.01
output loss: 0.11816298216581345, output weight: 1.0
task loss: 0.1786789894104004, task weight: 1.0
feature loss: 18.69242286682129, feature weight: 0.01
output loss: 0.14116711914539337, output weight: 1.0
task loss: 0.31616538763046265, task weight: 1.0
feature loss: 18.684288024902344, feature weight: 0.01
output loss: 0.11671055853366852, output weight: 1.0
task loss: 0.19971375167369843, task weight: 1.0
feature loss: 18.6314754486084, feature weight: 0.01
output loss: 0.11909367144107819, output weight: 1.0
task loss: 0.28684279322624207, task weight: 1.0
feature loss: 18.954999923706055, feature weight: 0.01
output loss: 0.1380952000617981, output weight: 1.0
task loss: 0.27740174531936646, task weight: 1.0
feature loss: 18.587051391601562, feature weight: 0.01
output loss: 0.1386614441871643, output weight: 1.0
task loss: 0.18834024667739868, task weight: 1.0
feature loss: 18.92548179626465, feature weight: 0.01
output loss: 0.12092216312885284, output weight: 1.0
task loss: 0.17607112228870392, task weight: 1.0
feature loss: 18.725536346435547, feature weight: 0.01
output loss: 0.13101738691329956, output weight: 1.0
task loss: 0.31466299295425415, task weight: 1.0
feature loss: 18.738357543945312, feature weight: 0.01
output loss: 0.13433748483657837, output weight: 1.0
task loss: 0.21674755215644836, task weight: 1.0
feature loss: 19.173828125, feature weight: 0.01
output loss: 0.11477035284042358, output weight: 1.0
task loss: 0.19975033402442932, task weight: 1.0
feature loss: 18.671714782714844, feature weight: 0.01
output loss: 0.11913195252418518, output weight: 1.0
task loss: 0.4518040418624878, task weight: 1.0
feature loss: 18.954395294189453, feature weight: 0.01
output loss: 0.1118108481168747, output weight: 1.0
task loss: 0.48249223828315735, task weight: 1.0
feature loss: 18.74906349182129, feature weight: 0.01
output loss: 0.13839609920978546, output weight: 1.0
task loss: 0.42789047956466675, task weight: 1.0
feature loss: 18.743444442749023, feature weight: 0.01
output loss: 0.11562119424343109, output weight: 1.0
task loss: 0.2256840616464615, task weight: 1.0
feature loss: 18.851673126220703, feature weight: 0.01
output loss: 0.11711432039737701, output weight: 1.0
task loss: 0.21881598234176636, task weight: 1.0
feature loss: 18.782493591308594, feature weight: 0.01
output loss: 0.12242161482572556, output weight: 1.0
task loss: 0.18451762199401855, task weight: 1.0
feature loss: 18.895715713500977, feature weight: 0.01
output loss: 0.13597634434700012, output weight: 1.0
task loss: 0.26535820960998535, task weight: 1.0
feature loss: 18.692373275756836, feature weight: 0.01
output loss: 0.13124720752239227, output weight: 1.0
task loss: 0.3463869094848633, task weight: 1.0
feature loss: 18.60401153564453, feature weight: 0.01
output loss: 0.13487902283668518, output weight: 1.0
task loss: 0.26749080419540405, task weight: 1.0
feature loss: 18.523162841796875, feature weight: 0.01
output loss: 0.12404314428567886, output weight: 1.0
task loss: 0.2158009111881256, task weight: 1.0
feature loss: 18.774070739746094, feature weight: 0.01
output loss: 0.13211584091186523, output weight: 1.0
task loss: 0.38389715552330017, task weight: 1.0
feature loss: 18.645185470581055, feature weight: 0.01
output loss: 0.12513688206672668, output weight: 1.0
task loss: 0.2926463782787323, task weight: 1.0
feature loss: 18.56413459777832, feature weight: 0.01
output loss: 0.11493897438049316, output weight: 1.0
task loss: 0.22310061752796173, task weight: 1.0
feature loss: 18.525482177734375, feature weight: 0.01
output loss: 0.14640477299690247, output weight: 1.0
task loss: 0.33043378591537476, task weight: 1.0
feature loss: 18.647676467895508, feature weight: 0.01
output loss: 0.11459612101316452, output weight: 1.0
task loss: 0.3719196617603302, task weight: 1.0
feature loss: 18.759841918945312, feature weight: 0.01
output loss: 0.11901547759771347, output weight: 1.0
task loss: 0.18985716998577118, task weight: 1.0
feature loss: 18.661287307739258, feature weight: 0.01
output loss: 0.13057841360569, output weight: 1.0
task loss: 0.31368619203567505, task weight: 1.0
	iters: 100, epoch: 6 | loss: 0.6308775
feature loss: 18.593338012695312, feature weight: 0.01
output loss: 0.1254729926586151, output weight: 1.0
task loss: 0.19049814343452454, task weight: 1.0
feature loss: 18.661794662475586, feature weight: 0.01
output loss: 0.14164036512374878, output weight: 1.0
task loss: 0.3428386151790619, task weight: 1.0
feature loss: 18.797893524169922, feature weight: 0.01
output loss: 0.13217389583587646, output weight: 1.0
task loss: 0.2812209725379944, task weight: 1.0
feature loss: 18.84357261657715, feature weight: 0.01
output loss: 0.1185731291770935, output weight: 1.0
task loss: 0.2287110984325409, task weight: 1.0
feature loss: 18.663997650146484, feature weight: 0.01
output loss: 0.11590966582298279, output weight: 1.0
task loss: 0.21188561618328094, task weight: 1.0
feature loss: 18.669639587402344, feature weight: 0.01
output loss: 0.12015638500452042, output weight: 1.0
task loss: 0.3046475350856781, task weight: 1.0
feature loss: 18.65087890625, feature weight: 0.01
output loss: 0.10496918112039566, output weight: 1.0
task loss: 0.31857872009277344, task weight: 1.0
feature loss: 18.484535217285156, feature weight: 0.01
output loss: 0.12437230348587036, output weight: 1.0
task loss: 0.25398582220077515, task weight: 1.0
feature loss: 18.774341583251953, feature weight: 0.01
output loss: 0.10759378969669342, output weight: 1.0
task loss: 0.367917001247406, task weight: 1.0
feature loss: 18.568599700927734, feature weight: 0.01
output loss: 0.13311606645584106, output weight: 1.0
task loss: 0.20464985072612762, task weight: 1.0
feature loss: 18.700197219848633, feature weight: 0.01
output loss: 0.1252673864364624, output weight: 1.0
task loss: 0.26866158843040466, task weight: 1.0
feature loss: 18.76947593688965, feature weight: 0.01
output loss: 0.13415923714637756, output weight: 1.0
task loss: 0.2611292898654938, task weight: 1.0
feature loss: 18.584569931030273, feature weight: 0.01
output loss: 0.13752280175685883, output weight: 1.0
task loss: 0.3276163935661316, task weight: 1.0
feature loss: 18.760717391967773, feature weight: 0.01
output loss: 0.12682384252548218, output weight: 1.0
task loss: 0.2189287543296814, task weight: 1.0
feature loss: 18.666610717773438, feature weight: 0.01
output loss: 0.13740301132202148, output weight: 1.0
task loss: 0.28246185183525085, task weight: 1.0
feature loss: 18.82490348815918, feature weight: 0.01
output loss: 0.13654056191444397, output weight: 1.0
task loss: 0.37255123257637024, task weight: 1.0
feature loss: 18.80658721923828, feature weight: 0.01
output loss: 0.14265401661396027, output weight: 1.0
task loss: 0.201395645737648, task weight: 1.0
feature loss: 18.566980361938477, feature weight: 0.01
output loss: 0.11637814342975616, output weight: 1.0
task loss: 0.3616596758365631, task weight: 1.0
feature loss: 18.782817840576172, feature weight: 0.01
output loss: 0.13453465700149536, output weight: 1.0
task loss: 0.24359488487243652, task weight: 1.0
feature loss: 18.666812896728516, feature weight: 0.01
output loss: 0.1473514437675476, output weight: 1.0
task loss: 0.27428632974624634, task weight: 1.0
feature loss: 18.678110122680664, feature weight: 0.01
output loss: 0.12401124835014343, output weight: 1.0
task loss: 0.18118596076965332, task weight: 1.0
feature loss: 18.658639907836914, feature weight: 0.01
output loss: 0.11884176731109619, output weight: 1.0
task loss: 0.2883838713169098, task weight: 1.0
feature loss: 18.692970275878906, feature weight: 0.01
output loss: 0.1274692267179489, output weight: 1.0
task loss: 0.37418675422668457, task weight: 1.0
feature loss: 18.86380958557129, feature weight: 0.01
output loss: 0.11962606012821198, output weight: 1.0
task loss: 0.24710699915885925, task weight: 1.0
feature loss: 18.753952026367188, feature weight: 0.01
output loss: 0.13346989452838898, output weight: 1.0
task loss: 0.32624879479408264, task weight: 1.0
feature loss: 18.555438995361328, feature weight: 0.01
output loss: 0.11582362651824951, output weight: 1.0
task loss: 0.1813112199306488, task weight: 1.0
feature loss: 18.778249740600586, feature weight: 0.01
output loss: 0.12324588745832443, output weight: 1.0
task loss: 0.2945237159729004, task weight: 1.0
feature loss: 18.597692489624023, feature weight: 0.01
output loss: 0.12434878200292587, output weight: 1.0
task loss: 0.1657504290342331, task weight: 1.0
feature loss: 18.695711135864258, feature weight: 0.01
output loss: 0.11112169921398163, output weight: 1.0
task loss: 0.41370075941085815, task weight: 1.0
feature loss: 18.766454696655273, feature weight: 0.01
output loss: 0.1156194806098938, output weight: 1.0
task loss: 0.32941171526908875, task weight: 1.0
feature loss: 18.458221435546875, feature weight: 0.01
output loss: 0.11385544389486313, output weight: 1.0
task loss: 0.3383522927761078, task weight: 1.0
feature loss: 18.597932815551758, feature weight: 0.01
output loss: 0.11157767474651337, output weight: 1.0
task loss: 0.4225395619869232, task weight: 1.0
feature loss: 18.607471466064453, feature weight: 0.01
output loss: 0.11980929970741272, output weight: 1.0
task loss: 0.3538411557674408, task weight: 1.0
feature loss: 18.584882736206055, feature weight: 0.01
output loss: 0.113714799284935, output weight: 1.0
task loss: 0.32320526242256165, task weight: 1.0
feature loss: 18.66422462463379, feature weight: 0.01
output loss: 0.10743860900402069, output weight: 1.0
task loss: 0.41532212495803833, task weight: 1.0
feature loss: 18.756467819213867, feature weight: 0.01
output loss: 0.1287441849708557, output weight: 1.0
task loss: 0.316850483417511, task weight: 1.0
feature loss: 18.726333618164062, feature weight: 0.01
output loss: 0.11951582133769989, output weight: 1.0
task loss: 0.26588645577430725, task weight: 1.0
feature loss: 18.75880241394043, feature weight: 0.01
output loss: 0.1153448149561882, output weight: 1.0
task loss: 0.3602610230445862, task weight: 1.0
feature loss: 18.52254867553711, feature weight: 0.01
output loss: 0.1266871988773346, output weight: 1.0
task loss: 0.2617201507091522, task weight: 1.0
feature loss: 18.628999710083008, feature weight: 0.01
output loss: 0.11013638228178024, output weight: 1.0
task loss: 0.4406663179397583, task weight: 1.0
feature loss: 18.42998504638672, feature weight: 0.01
output loss: 0.11896972358226776, output weight: 1.0
task loss: 0.21428875625133514, task weight: 1.0
feature loss: 18.74124526977539, feature weight: 0.01
output loss: 0.13257071375846863, output weight: 1.0
task loss: 0.25820547342300415, task weight: 1.0
feature loss: 18.864309310913086, feature weight: 0.01
output loss: 0.11761411279439926, output weight: 1.0
task loss: 0.3252648115158081, task weight: 1.0
feature loss: 18.877351760864258, feature weight: 0.01
output loss: 0.12775421142578125, output weight: 1.0
task loss: 0.27406468987464905, task weight: 1.0
feature loss: 18.964393615722656, feature weight: 0.01
output loss: 0.13482967019081116, output weight: 1.0
task loss: 0.5312188863754272, task weight: 1.0
feature loss: 18.52985954284668, feature weight: 0.01
output loss: 0.11746715009212494, output weight: 1.0
task loss: 0.3601168692111969, task weight: 1.0
feature loss: 18.508995056152344, feature weight: 0.01
output loss: 0.1103348359465599, output weight: 1.0
task loss: 0.18008875846862793, task weight: 1.0
feature loss: 18.718894958496094, feature weight: 0.01
output loss: 0.12630000710487366, output weight: 1.0
task loss: 0.34385448694229126, task weight: 1.0
feature loss: 18.56135368347168, feature weight: 0.01
output loss: 0.11434665322303772, output weight: 1.0
task loss: 0.2682409882545471, task weight: 1.0
feature loss: 18.541419982910156, feature weight: 0.01
output loss: 0.11587969213724136, output weight: 1.0
task loss: 0.30667799711227417, task weight: 1.0
feature loss: 18.467573165893555, feature weight: 0.01
output loss: 0.132599875330925, output weight: 1.0
task loss: 0.20931154489517212, task weight: 1.0
feature loss: 18.621614456176758, feature weight: 0.01
output loss: 0.12525305151939392, output weight: 1.0
task loss: 0.30800455808639526, task weight: 1.0
feature loss: 18.431184768676758, feature weight: 0.01
output loss: 0.11236781626939774, output weight: 1.0
task loss: 0.2008226066827774, task weight: 1.0
feature loss: 18.85137939453125, feature weight: 0.01
output loss: 0.1146036833524704, output weight: 1.0
task loss: 0.23128025233745575, task weight: 1.0
feature loss: 18.5235652923584, feature weight: 0.01
output loss: 0.1193232536315918, output weight: 1.0
task loss: 0.27191242575645447, task weight: 1.0
feature loss: 18.931480407714844, feature weight: 0.01
output loss: 0.11235526949167252, output weight: 1.0
task loss: 0.23699866235256195, task weight: 1.0
feature loss: 19.099071502685547, feature weight: 0.01
output loss: 0.10639648139476776, output weight: 1.0
task loss: 0.2995847165584564, task weight: 1.0
feature loss: 18.798320770263672, feature weight: 0.01
output loss: 0.12764650583267212, output weight: 1.0
task loss: 0.2925325632095337, task weight: 1.0
